,time,area,count
9927,2023-03-16 15:37:00,Five Points,40
9928,2023-03-16 15:37:00,Gaslamp,181
9929,2023-03-16 15:37:00,Golden Hill,3
9930,2023-03-16 15:37:00,Hillcrest,370
9931,2023-03-16 15:37:00,Little Italy,295
9932,2023-03-16 15:37:00,Marina,393
9933,2023-03-16 15:37:00,Midtown,1
9934,2023-03-16 15:37:00,Mission Hills,70
9935,2023-03-16 15:37:00,North Park,37
9936,2023-03-16 15:37:00,Point Loma,2
9937,2023-03-16 15:37:00,Talmadge,10
9938,2023-03-16 15:37:00,University Heights,25
9939,2023-03-16 15:38:00,Bankers Hill,266
9940,2023-03-16 15:38:00,Barrio Logan,5
9941,2023-03-16 15:38:00,College,3
9942,2023-03-16 15:38:00,Columbia,114
9943,2023-03-16 15:38:00,Core,133
9944,2023-03-16 15:38:00,Cortez,22
9945,2023-03-16 15:38:00,Cortez Hill,151
9946,2023-03-16 15:38:00,East Village,625
9947,2023-03-16 15:38:00,Five Points,40
9948,2023-03-16 15:38:00,Gaslamp,179
9949,2023-03-16 15:38:00,Golden Hill,3
9950,2023-03-16 15:38:00,Hillcrest,367
9951,2023-03-16 15:38:00,Little Italy,289
9952,2023-03-16 15:38:00,Marina,389
9953,2023-03-16 15:38:00,Midtown,1
9954,2023-03-16 15:38:00,Mission Hills,69
9955,2023-03-16 15:38:00,North Park,36
9956,2023-03-16 15:38:00,Point Loma,2
9957,2023-03-16 15:38:00,Talmadge,10
9958,2023-03-16 15:38:00,University Heights,26
9959,2023-03-16 15:39:00,Bankers Hill,263
9960,2023-03-16 15:39:00,Barrio Logan,5
9961,2023-03-16 15:39:00,College,3
9962,2023-03-16 15:39:00,Columbia,115
9963,2023-03-16 15:39:00,Core,136
9964,2023-03-16 15:39:00,Cortez,22
9965,2023-03-16 15:39:00,Cortez Hill,152
9966,2023-03-16 15:39:00,East Village,626
9967,2023-03-16 15:39:00,Five Points,39
9968,2023-03-16 15:39:00,Gaslamp,178
9969,2023-03-16 15:39:00,Golden Hill,4
9970,2023-03-16 15:39:00,Hillcrest,368
9971,2023-03-16 15:39:00,Little Italy,291
9972,2023-03-16 15:39:00,Marina,392
9973,2023-03-16 15:39:00,Midtown,1
9974,2023-03-16 15:39:00,Mission Hills,71
9975,2023-03-16 15:39:00,North Park,33
9976,2023-03-16 15:39:00,Point Loma,2
9977,2023-03-16 15:39:00,Talmadge,10
9978,2023-03-16 15:39:00,University Heights,26
9979,2023-03-16 15:40:00,Bankers Hill,262
9980,2023-03-16 15:40:00,Barrio Logan,5
9981,2023-03-16 15:40:00,College,3
9982,2023-03-16 15:40:00,Columbia,114
9983,2023-03-16 15:40:00,Core,135
9984,2023-03-16 15:40:00,Cortez,23
9985,2023-03-16 15:40:00,Cortez Hill,152
9986,2023-03-16 15:40:00,East Village,625
9987,2023-03-16 15:40:00,Five Points,37
9988,2023-03-16 15:40:00,Gaslamp,178
9989,2023-03-16 15:40:00,Golden Hill,4
9990,2023-03-16 15:40:00,Hillcrest,368
9991,2023-03-16 15:40:00,Little Italy,294
9992,2023-03-16 15:40:00,Marina,391
9993,2023-03-16 15:40:00,Midtown,1
9994,2023-03-16 15:40:00,Mission Hills,72
9995,2023-03-16 15:40:00,North Park,33
9996,2023-03-16 15:40:00,Point Loma,2
9997,2023-03-16 15:40:00,Talmadge,9
9998,2023-03-16 15:40:00,University Heights,27
9999,2023-03-16 15:41:00,Bankers Hill,260
10000,2023-03-16 15:41:00,Barrio Logan,4
10001,2023-03-16 15:41:00,College,3
10002,2023-03-16 15:41:00,Columbia,112
10003,2023-03-16 15:41:00,Core,136
10004,2023-03-16 15:41:00,Cortez,23
10005,2023-03-16 15:41:00,Cortez Hill,151
10006,2023-03-16 15:41:00,East Village,628
10007,2023-03-16 15:41:00,Five Points,37
10008,2023-03-16 15:41:00,Gaslamp,179
10009,2023-03-16 15:41:00,Golden Hill,4
10010,2023-03-16 15:41:00,Hillcrest,362
10011,2023-03-16 15:41:00,Little Italy,296
10012,2023-03-16 15:41:00,Marina,391
10013,2023-03-16 15:41:00,Midtown,1
10014,2023-03-16 15:41:00,Mission Hills,73
10015,2023-03-16 15:41:00,North Park,35
10016,2023-03-16 15:41:00,Point Loma,2
10017,2023-03-16 15:41:00,Talmadge,12
10018,2023-03-16 15:41:00,University Heights,26
10019,2023-03-16 15:42:00,Bankers Hill,261
10020,2023-03-16 15:42:00,Barrio Logan,4
10021,2023-03-16 15:42:00,College,3
10022,2023-03-16 15:42:00,Columbia,114
10023,2023-03-16 15:42:00,Core,134
10024,2023-03-16 15:42:00,Cortez,23
10025,2023-03-16 15:42:00,Cortez Hill,150
10026,2023-03-16 15:42:00,East Village,632
10027,2023-03-16 15:42:00,Five Points,37
10028,2023-03-16 15:42:00,Gaslamp,179
10029,2023-03-16 15:42:00,Golden Hill,4
10030,2023-03-16 15:42:00,Hillcrest,358
10031,2023-03-16 15:42:00,Little Italy,292
10032,2023-03-16 15:42:00,Marina,392
10033,2023-03-16 15:42:00,Midtown,1
10034,2023-03-16 15:42:00,Mission Hills,73
10035,2023-03-16 15:42:00,North Park,35
10036,2023-03-16 15:42:00,Point Loma,2
10037,2023-03-16 15:42:00,Talmadge,13
10038,2023-03-16 15:42:00,University Heights,26
10039,2023-03-16 15:43:00,Bankers Hill,261
10040,2023-03-16 15:43:00,Barrio Logan,4
10041,2023-03-16 15:43:00,College,3
10042,2023-03-16 15:43:00,Columbia,109
10043,2023-03-16 15:43:00,Core,131
10044,2023-03-16 15:43:00,Cortez,23
10045,2023-03-16 15:43:00,Cortez Hill,150
10046,2023-03-16 15:43:00,East Village,633
10047,2023-03-16 15:43:00,Five Points,36
10048,2023-03-16 15:43:00,Gaslamp,179
10049,2023-03-16 15:43:00,Golden Hill,4
10050,2023-03-16 15:43:00,Hillcrest,362
10051,2023-03-16 15:43:00,Little Italy,295
10052,2023-03-16 15:43:00,Marina,392
10053,2023-03-16 15:43:00,Midtown,1
10054,2023-03-16 15:43:00,Mission Hills,75
10055,2023-03-16 15:43:00,North Park,33
10056,2023-03-16 15:43:00,Point Loma,2
10057,2023-03-16 15:43:00,Talmadge,13
10058,2023-03-16 15:43:00,University Heights,25
10059,2023-03-16 15:44:00,Bankers Hill,255
10060,2023-03-16 15:44:00,Barrio Logan,4
10061,2023-03-16 15:44:00,College,3
10062,2023-03-16 15:44:00,Columbia,106
10063,2023-03-16 15:44:00,Core,129
10064,2023-03-16 15:44:00,Cortez,24
10065,2023-03-16 15:44:00,Cortez Hill,149
10066,2023-03-16 15:44:00,East Village,631
10067,2023-03-16 15:44:00,Five Points,36
10068,2023-03-16 15:44:00,Gaslamp,181
10069,2023-03-16 15:44:00,Golden Hill,4
10070,2023-03-16 15:44:00,Hillcrest,363
10071,2023-03-16 15:44:00,Little Italy,293
10072,2023-03-16 15:44:00,Marina,392
10073,2023-03-16 15:44:00,Midtown,1
10074,2023-03-16 15:44:00,Mission Hills,75
10075,2023-03-16 15:44:00,North Park,32
10076,2023-03-16 15:44:00,Point Loma,2
10077,2023-03-16 15:44:00,Talmadge,11
10078,2023-03-16 15:44:00,University Heights,25
10079,2023-03-16 15:45:00,Bankers Hill,255
10080,2023-03-16 15:45:00,Barrio Logan,4
10081,2023-03-16 15:45:00,College,2
10082,2023-03-16 15:45:00,Columbia,105
10083,2023-03-16 15:45:00,Core,128
10084,2023-03-16 15:45:00,Cortez,24
10085,2023-03-16 15:45:00,Cortez Hill,147
10086,2023-03-16 15:45:00,East Village,633
10087,2023-03-16 15:45:00,Five Points,37
10088,2023-03-16 15:45:00,Gaslamp,179
10089,2023-03-16 15:45:00,Golden Hill,4
10090,2023-03-16 15:45:00,Hillcrest,364
10091,2023-03-16 15:45:00,Little Italy,294
10092,2023-03-16 15:45:00,Marina,394
10093,2023-03-16 15:45:00,Midtown,1
10094,2023-03-16 15:45:00,Mission Hills,74
10095,2023-03-16 15:45:00,North Park,31
10096,2023-03-16 15:45:00,Point Loma,2
10097,2023-03-16 15:45:00,Talmadge,12
10098,2023-03-16 15:45:00,University Heights,24
10099,2023-03-16 15:46:00,Bankers Hill,257
10100,2023-03-16 15:46:00,Barrio Logan,4
10101,2023-03-16 15:46:00,College,2
10102,2023-03-16 15:46:00,Columbia,104
10103,2023-03-16 15:46:00,Core,128
10104,2023-03-16 15:46:00,Cortez,25
10105,2023-03-16 15:46:00,Cortez Hill,146
10106,2023-03-16 15:46:00,East Village,634
10107,2023-03-16 15:46:00,Five Points,37
10108,2023-03-16 15:46:00,Gaslamp,179
10109,2023-03-16 15:46:00,Golden Hill,4
10110,2023-03-16 15:46:00,Hillcrest,374
10111,2023-03-16 15:46:00,Little Italy,294
10112,2023-03-16 15:46:00,Marina,391
10113,2023-03-16 15:46:00,Midtown,1
10114,2023-03-16 15:46:00,Mission Hills,74
10115,2023-03-16 15:46:00,North Park,29
10116,2023-03-16 15:46:00,Point Loma,2
10117,2023-03-16 15:46:00,Talmadge,12
10118,2023-03-16 15:46:00,University Heights,25
10119,2023-03-16 15:47:00,Bankers Hill,259
10120,2023-03-16 15:47:00,Barrio Logan,4
10121,2023-03-16 15:47:00,College,2
10122,2023-03-16 15:47:00,Columbia,102
10123,2023-03-16 15:47:00,Core,128
10124,2023-03-16 15:47:00,Cortez,26
10125,2023-03-16 15:47:00,Cortez Hill,147
10126,2023-03-16 15:47:00,East Village,640
10127,2023-03-16 15:47:00,Five Points,37
10128,2023-03-16 15:47:00,Gaslamp,175
10129,2023-03-16 15:47:00,Golden Hill,6
10130,2023-03-16 15:47:00,Hillcrest,373
10131,2023-03-16 15:47:00,Little Italy,298
10132,2023-03-16 15:47:00,Marina,394
10133,2023-03-16 15:47:00,Midtown,1
10134,2023-03-16 15:47:00,Mission Hills,73
10135,2023-03-16 15:47:00,North Park,30
10136,2023-03-16 15:47:00,Point Loma,2
10137,2023-03-16 15:47:00,Talmadge,11
10138,2023-03-16 15:47:00,University Heights,25
10139,2023-03-16 15:48:00,Bankers Hill,260
10140,2023-03-16 15:48:00,Barrio Logan,4
10141,2023-03-16 15:48:00,College,2
10142,2023-03-16 15:48:00,Columbia,103
10143,2023-03-16 15:48:00,Core,128
10144,2023-03-16 15:48:00,Cortez,27
10145,2023-03-16 15:48:00,Cortez Hill,149
10146,2023-03-16 15:48:00,East Village,639
10147,2023-03-16 15:48:00,Five Points,38
10148,2023-03-16 15:48:00,Gaslamp,179
10149,2023-03-16 15:48:00,Golden Hill,6
10150,2023-03-16 15:48:00,Hillcrest,370
10151,2023-03-16 15:48:00,Little Italy,299
10152,2023-03-16 15:48:00,Marina,396
10153,2023-03-16 15:48:00,Midtown,1
10154,2023-03-16 15:48:00,Mission Hills,74
10155,2023-03-16 15:48:00,North Park,29
10156,2023-03-16 15:48:00,Point Loma,2
10157,2023-03-16 15:48:00,Talmadge,11
10158,2023-03-16 15:48:00,University Heights,24
10159,2023-03-16 15:49:00,Bankers Hill,257
10160,2023-03-16 15:49:00,Barrio Logan,4
10161,2023-03-16 15:49:00,College,2
10162,2023-03-16 15:49:00,Columbia,105
10163,2023-03-16 15:49:00,Core,131
10164,2023-03-16 15:49:00,Cortez,27
10165,2023-03-16 15:49:00,Cortez Hill,147
10166,2023-03-16 15:49:00,East Village,647
10167,2023-03-16 15:49:00,Five Points,38
10168,2023-03-16 15:49:00,Gaslamp,177
10169,2023-03-16 15:49:00,Golden Hill,6
10170,2023-03-16 15:49:00,Hillcrest,371
10171,2023-03-16 15:49:00,Little Italy,306
10172,2023-03-16 15:49:00,Marina,398
10173,2023-03-16 15:49:00,Midtown,1
10174,2023-03-16 15:49:00,Mission Hills,73
10175,2023-03-16 15:49:00,North Park,32
10176,2023-03-16 15:49:00,Point Loma,2
10177,2023-03-16 15:49:00,Talmadge,11
10178,2023-03-16 15:49:00,University Heights,23
10179,2023-03-16 15:50:00,Bankers Hill,257
10180,2023-03-16 15:50:00,Barrio Logan,4
10181,2023-03-16 15:50:00,College,3
10182,2023-03-16 15:50:00,Columbia,108
10183,2023-03-16 15:50:00,Core,132
10184,2023-03-16 15:50:00,Cortez,27
10185,2023-03-16 15:50:00,Cortez Hill,147
10186,2023-03-16 15:50:00,East Village,648
10187,2023-03-16 15:50:00,Five Points,38
10188,2023-03-16 15:50:00,Gaslamp,175
10189,2023-03-16 15:50:00,Golden Hill,6
10190,2023-03-16 15:50:00,Hillcrest,376
10191,2023-03-16 15:50:00,Little Italy,305
10192,2023-03-16 15:50:00,Marina,401
10193,2023-03-16 15:50:00,Midtown,1
10194,2023-03-16 15:50:00,Mission Hills,74
10195,2023-03-16 15:50:00,North Park,32
10196,2023-03-16 15:50:00,Point Loma,2
10197,2023-03-16 15:50:00,Talmadge,11
10198,2023-03-16 15:50:00,University Heights,22
10199,2023-03-16 15:51:00,Bankers Hill,256
10200,2023-03-16 15:51:00,Barrio Logan,4
10201,2023-03-16 15:51:00,College,3
10202,2023-03-16 15:51:00,Columbia,105
10203,2023-03-16 15:51:00,Core,134
10204,2023-03-16 15:51:00,Cortez,27
10205,2023-03-16 15:51:00,Cortez Hill,150
10206,2023-03-16 15:51:00,East Village,649
10207,2023-03-16 15:51:00,Five Points,37
10208,2023-03-16 15:51:00,Gaslamp,175
10209,2023-03-16 15:51:00,Golden Hill,6
10210,2023-03-16 15:51:00,Hillcrest,373
10211,2023-03-16 15:51:00,Little Italy,306
10212,2023-03-16 15:51:00,Marina,400
10213,2023-03-16 15:51:00,Midtown,1
10214,2023-03-16 15:51:00,Mission Hills,74
10215,2023-03-16 15:51:00,North Park,32
10216,2023-03-16 15:51:00,Point Loma,2
10217,2023-03-16 15:51:00,Talmadge,11
10218,2023-03-16 15:51:00,University Heights,22
10219,2023-03-16 15:52:00,Bankers Hill,256
10220,2023-03-16 15:52:00,Barrio Logan,4
10221,2023-03-16 15:52:00,College,3
10222,2023-03-16 15:52:00,Columbia,104
10223,2023-03-16 15:52:00,Core,135
10224,2023-03-16 15:52:00,Cortez,26
10225,2023-03-16 15:52:00,Cortez Hill,151
10226,2023-03-16 15:52:00,East Village,652
10227,2023-03-16 15:52:00,Five Points,34
10228,2023-03-16 15:52:00,Gaslamp,178
10229,2023-03-16 15:52:00,Golden Hill,5
10230,2023-03-16 15:52:00,Hillcrest,376
10231,2023-03-16 15:52:00,Little Italy,311
10232,2023-03-16 15:52:00,Marina,397
10233,2023-03-16 15:52:00,Midtown,1
10234,2023-03-16 15:52:00,Mission Hills,75
10235,2023-03-16 15:52:00,North Park,32
10236,2023-03-16 15:52:00,Point Loma,2
10237,2023-03-16 15:52:00,Talmadge,11
10238,2023-03-16 15:52:00,University Heights,22
10239,2023-03-16 15:53:00,Bankers Hill,254
10240,2023-03-16 15:53:00,Barrio Logan,4
10241,2023-03-16 15:53:00,College,3
10242,2023-03-16 15:53:00,Columbia,103
10243,2023-03-16 15:53:00,Core,134
10244,2023-03-16 15:53:00,Cortez,24
10245,2023-03-16 15:53:00,Cortez Hill,150
10246,2023-03-16 15:53:00,East Village,653
10247,2023-03-16 15:53:00,Five Points,33
10248,2023-03-16 15:53:00,Gaslamp,179
10249,2023-03-16 15:53:00,Golden Hill,5
10250,2023-03-16 15:53:00,Hillcrest,379
10251,2023-03-16 15:53:00,Little Italy,311
10252,2023-03-16 15:53:00,Marina,395
10253,2023-03-16 15:53:00,Midtown,1
10254,2023-03-16 15:53:00,Mission Hills,75
10255,2023-03-16 15:53:00,North Park,32
10256,2023-03-16 15:53:00,Point Loma,2
10257,2023-03-16 15:53:00,Talmadge,9
10258,2023-03-16 15:53:00,University Heights,25
10259,2023-03-16 15:54:00,Bankers Hill,250
10260,2023-03-16 15:54:00,Barrio Logan,4
10261,2023-03-16 15:54:00,College,3
10262,2023-03-16 15:54:00,Columbia,104
10263,2023-03-16 15:54:00,Core,133
10264,2023-03-16 15:54:00,Cortez,22
10265,2023-03-16 15:54:00,Cortez Hill,149
10266,2023-03-16 15:54:00,East Village,650
10267,2023-03-16 15:54:00,Five Points,32
10268,2023-03-16 15:54:00,Gaslamp,178
10269,2023-03-16 15:54:00,Golden Hill,5
10270,2023-03-16 15:54:00,Hillcrest,377
10271,2023-03-16 15:54:00,Little Italy,310
10272,2023-03-16 15:54:00,Marina,395
10273,2023-03-16 15:54:00,Midtown,1
10274,2023-03-16 15:54:00,Mission Hills,74
10275,2023-03-16 15:54:00,North Park,31
10276,2023-03-16 15:54:00,Point Loma,2
10277,2023-03-16 15:54:00,Talmadge,9
10278,2023-03-16 15:54:00,University Heights,26
10279,2023-03-16 15:55:00,Bankers Hill,252
10280,2023-03-16 15:55:00,Barrio Logan,4
10281,2023-03-16 15:55:00,College,3
10282,2023-03-16 15:55:00,Columbia,104
10283,2023-03-16 15:55:00,Core,136
10284,2023-03-16 15:55:00,Cortez,21
10285,2023-03-16 15:55:00,Cortez Hill,150
10286,2023-03-16 15:55:00,East Village,647
10287,2023-03-16 15:55:00,Five Points,33
10288,2023-03-16 15:55:00,Gaslamp,173
10289,2023-03-16 15:55:00,Golden Hill,5
10290,2023-03-16 15:55:00,Hillcrest,372
10291,2023-03-16 15:55:00,Little Italy,308
10292,2023-03-16 15:55:00,Marina,395
10293,2023-03-16 15:55:00,Midtown,1
10294,2023-03-16 15:55:00,Mission Hills,72
10295,2023-03-16 15:55:00,North Park,31
10296,2023-03-16 15:55:00,Point Loma,2
10297,2023-03-16 15:55:00,Talmadge,12
10298,2023-03-16 15:55:00,University Heights,26
10299,2023-03-16 15:56:00,Bankers Hill,256
10300,2023-03-16 15:56:00,Barrio Logan,3
10301,2023-03-16 15:56:00,College,2
10302,2023-03-16 15:56:00,Columbia,105
10303,2023-03-16 15:56:00,Core,135
10304,2023-03-16 15:56:00,Cortez,21
10305,2023-03-16 15:56:00,Cortez Hill,150
10306,2023-03-16 15:56:00,East Village,642
10307,2023-03-16 15:56:00,Five Points,31
10308,2023-03-16 15:56:00,Gaslamp,170
10309,2023-03-16 15:56:00,Golden Hill,5
10310,2023-03-16 15:56:00,Hillcrest,376
10311,2023-03-16 15:56:00,Little Italy,308
10312,2023-03-16 15:56:00,Marina,391
10313,2023-03-16 15:56:00,Midtown,1
10314,2023-03-16 15:56:00,Mission Hills,70
10315,2023-03-16 15:56:00,North Park,37
10316,2023-03-16 15:56:00,Point Loma,1
10317,2023-03-16 15:56:00,Talmadge,13
10318,2023-03-16 15:56:00,University Heights,26
10319,2023-03-16 15:57:00,Bankers Hill,261
10320,2023-03-16 15:57:00,Barrio Logan,3
10321,2023-03-16 15:57:00,College,2
10322,2023-03-16 15:57:00,Columbia,104
10323,2023-03-16 15:57:00,Core,133
10324,2023-03-16 15:57:00,Cortez,20
10325,2023-03-16 15:57:00,Cortez Hill,150
10326,2023-03-16 15:57:00,East Village,634
10327,2023-03-16 15:57:00,Five Points,31
10328,2023-03-16 15:57:00,Gaslamp,167
10329,2023-03-16 15:57:00,Golden Hill,5
10330,2023-03-16 15:57:00,Hillcrest,373
10331,2023-03-16 15:57:00,Little Italy,312
10332,2023-03-16 15:57:00,Marina,390
10333,2023-03-16 15:57:00,Midtown,1
10334,2023-03-16 15:57:00,Mission Hills,68
10335,2023-03-16 15:57:00,North Park,36
10336,2023-03-16 15:57:00,Point Loma,1
10337,2023-03-16 15:57:00,Talmadge,15
10338,2023-03-16 15:57:00,University Heights,25
10339,2023-03-16 15:58:00,Bankers Hill,267
10340,2023-03-16 15:58:00,Barrio Logan,3
10341,2023-03-16 15:58:00,College,2
10342,2023-03-16 15:58:00,Columbia,105
10343,2023-03-16 15:58:00,Core,132
10344,2023-03-16 15:58:00,Cortez,20
10345,2023-03-16 15:58:00,Cortez Hill,149
10346,2023-03-16 15:58:00,East Village,634
10347,2023-03-16 15:58:00,Five Points,31
10348,2023-03-16 15:58:00,Gaslamp,174
10349,2023-03-16 15:58:00,Golden Hill,5
10350,2023-03-16 15:58:00,Hillcrest,370
10351,2023-03-16 15:58:00,Little Italy,319
10352,2023-03-16 15:58:00,Marina,386
10353,2023-03-16 15:58:00,Midtown,1
10354,2023-03-16 15:58:00,Mission Hills,68
10355,2023-03-16 15:58:00,North Park,36
10356,2023-03-16 15:58:00,Point Loma,1
10357,2023-03-16 15:58:00,Talmadge,15
10358,2023-03-16 15:58:00,University Heights,25
10359,2023-03-16 15:59:00,Bankers Hill,270
10360,2023-03-16 15:59:00,Barrio Logan,3
10361,2023-03-16 15:59:00,College,2
10362,2023-03-16 15:59:00,Columbia,108
10363,2023-03-16 15:59:00,Core,131
10364,2023-03-16 15:59:00,Cortez,19
10365,2023-03-16 15:59:00,Cortez Hill,148
10366,2023-03-16 15:59:00,East Village,633
10367,2023-03-16 15:59:00,Five Points,32
10368,2023-03-16 15:59:00,Gaslamp,175
10369,2023-03-16 15:59:00,Golden Hill,5
10370,2023-03-16 15:59:00,Hillcrest,374
10371,2023-03-16 15:59:00,Little Italy,325
10372,2023-03-16 15:59:00,Marina,382
10373,2023-03-16 15:59:00,Midtown,1
10374,2023-03-16 15:59:00,Mission Hills,67
10375,2023-03-16 15:59:00,North Park,35
10376,2023-03-16 15:59:00,Point Loma,1
10377,2023-03-16 15:59:00,Talmadge,15
10378,2023-03-16 15:59:00,University Heights,26
10379,2023-03-16 16:00:00,Bankers Hill,272
10380,2023-03-16 16:00:00,Barrio Logan,3
10381,2023-03-16 16:00:00,College,2
10382,2023-03-16 16:00:00,Columbia,108
10383,2023-03-16 16:00:00,Core,128
10384,2023-03-16 16:00:00,Cortez,20
10385,2023-03-16 16:00:00,Cortez Hill,132
10386,2023-03-16 16:00:00,East Village,623
10387,2023-03-16 16:00:00,Five Points,35
10388,2023-03-16 16:00:00,Gaslamp,173
10389,2023-03-16 16:00:00,Golden Hill,5
10390,2023-03-16 16:00:00,Hillcrest,375
10391,2023-03-16 16:00:00,Little Italy,325
10392,2023-03-16 16:00:00,Marina,368
10393,2023-03-16 16:00:00,Midtown,1
10394,2023-03-16 16:00:00,Mission Hills,68
10395,2023-03-16 16:00:00,North Park,33
10396,2023-03-16 16:00:00,Point Loma,1
10397,2023-03-16 16:00:00,Talmadge,15
10398,2023-03-16 16:00:00,University Heights,26
10399,2023-03-16 16:01:00,Bankers Hill,272
10400,2023-03-16 16:01:00,Barrio Logan,3
10401,2023-03-16 16:01:00,College,2
10402,2023-03-16 16:01:00,Columbia,109
10403,2023-03-16 16:01:00,Core,128
10404,2023-03-16 16:01:00,Cortez,20
10405,2023-03-16 16:01:00,Cortez Hill,133
10406,2023-03-16 16:01:00,East Village,619
10407,2023-03-16 16:01:00,Five Points,36
10408,2023-03-16 16:01:00,Gaslamp,173
10409,2023-03-16 16:01:00,Golden Hill,5
10410,2023-03-16 16:01:00,Hillcrest,376
10411,2023-03-16 16:01:00,Little Italy,325
10412,2023-03-16 16:01:00,Marina,370
10413,2023-03-16 16:01:00,Midtown,1
10414,2023-03-16 16:01:00,Mission Hills,67
10415,2023-03-16 16:01:00,North Park,36
10416,2023-03-16 16:01:00,Point Loma,1
10417,2023-03-16 16:01:00,Talmadge,14
10418,2023-03-16 16:01:00,University Heights,26
10419,2023-03-16 16:02:00,Bankers Hill,275
10420,2023-03-16 16:02:00,Barrio Logan,3
10421,2023-03-16 16:02:00,College,2
10422,2023-03-16 16:02:00,Columbia,110
10423,2023-03-16 16:02:00,Core,126
10424,2023-03-16 16:02:00,Cortez,20
10425,2023-03-16 16:02:00,Cortez Hill,131
10426,2023-03-16 16:02:00,East Village,614
10427,2023-03-16 16:02:00,Five Points,37
10428,2023-03-16 16:02:00,Gaslamp,173
10429,2023-03-16 16:02:00,Golden Hill,5
10430,2023-03-16 16:02:00,Hillcrest,378
10431,2023-03-16 16:02:00,Little Italy,331
10432,2023-03-16 16:02:00,Marina,371
10433,2023-03-16 16:02:00,Midtown,1
10434,2023-03-16 16:02:00,Mission Hills,67
10435,2023-03-16 16:02:00,North Park,35
10436,2023-03-16 16:02:00,Point Loma,1
10437,2023-03-16 16:02:00,Talmadge,14
10438,2023-03-16 16:02:00,University Heights,25
10439,2023-03-16 16:03:00,Bankers Hill,275
10440,2023-03-16 16:03:00,Barrio Logan,2
10441,2023-03-16 16:03:00,College,2
10442,2023-03-16 16:03:00,Columbia,111
10443,2023-03-16 16:03:00,Core,125
10444,2023-03-16 16:03:00,Cortez,20
10445,2023-03-16 16:03:00,Cortez Hill,130
10446,2023-03-16 16:03:00,East Village,621
10447,2023-03-16 16:03:00,Five Points,37
10448,2023-03-16 16:03:00,Gaslamp,170
10449,2023-03-16 16:03:00,Golden Hill,5
10450,2023-03-16 16:03:00,Hillcrest,374
10451,2023-03-16 16:03:00,Little Italy,335
10452,2023-03-16 16:03:00,Marina,370
10453,2023-03-16 16:03:00,Midtown,1
10454,2023-03-16 16:03:00,Mission Hills,67
10455,2023-03-16 16:03:00,North Park,33
10456,2023-03-16 16:03:00,Point Loma,1
10457,2023-03-16 16:03:00,Talmadge,13
10458,2023-03-16 16:03:00,University Heights,26
10459,2023-03-16 16:04:00,Bankers Hill,268
10460,2023-03-16 16:04:00,Barrio Logan,2
10461,2023-03-16 16:04:00,College,2
10462,2023-03-16 16:04:00,Columbia,110
10463,2023-03-16 16:04:00,Core,125
10464,2023-03-16 16:04:00,Cortez,20
10465,2023-03-16 16:04:00,Cortez Hill,129
10466,2023-03-16 16:04:00,East Village,626
10467,2023-03-16 16:04:00,Five Points,40
10468,2023-03-16 16:04:00,Gaslamp,170
10469,2023-03-16 16:04:00,Golden Hill,5
10470,2023-03-16 16:04:00,Hillcrest,373
10471,2023-03-16 16:04:00,Little Italy,336
10472,2023-03-16 16:04:00,Marina,372
10473,2023-03-16 16:04:00,Midtown,1
10474,2023-03-16 16:04:00,Mission Hills,67
10475,2023-03-16 16:04:00,North Park,33
10476,2023-03-16 16:04:00,Point Loma,1
10477,2023-03-16 16:04:00,Talmadge,13
10478,2023-03-16 16:04:00,University Heights,25
